Date,Period,Region,State,Laboratory,Relevant lineages,Quantity
2022-08-01,Aug 2022,Central-west,Mato Grosso do Sul,Others,BA.4.* (Omicron),10
2022-08-01,Aug 2022,Central-west,Mato Grosso do Sul,Others,BA.5.* (Omicron),94
2022-08-01,Aug 2022,Central-west,Mato Grosso do Sul,Others,Others,2
2022-08-01,Aug 2022,Northeast,Bahia,FIOCRUZ,BA.4.* (Omicron),3
2022-08-01,Aug 2022,Northeast,Bahia,FIOCRUZ,BA.5.* (Omicron),7
2022-08-01,Aug 2022,Northeast,Bahia,FIOCRUZ,Others,1
2022-08-01,Aug 2022,Northeast,Bahia,Others,BA.1.* (Omicron),2
2022-08-01,Aug 2022,Northeast,Bahia,Others,BA.2.* (Omicron),3
2022-08-01,Aug 2022,Northeast,Bahia,Others,BA.4.* (Omicron),29
2022-08-01,Aug 2022,Northeast,Bahia,Others,BA.5.* (Omicron),116
2022-08-01,Aug 2022,Northeast,Bahia,Others,Others,7
2022-08-01,Aug 2022,Northeast,Ceará,FIOCRUZ,BA.4.* (Omicron),5
2022-08-01,Aug 2022,Northeast,Ceará,FIOCRUZ,BA.5.* (Omicron),29
2022-08-01,Aug 2022,Northeast,Ceará,Others,BA.1.* (Omicron),1
2022-08-01,Aug 2022,Northeast,Ceará,Others,BA.4.* (Omicron),5
2022-08-01,Aug 2022,Northeast,Ceará,Others,BA.5.* (Omicron),31
2022-08-01,Aug 2022,Northeast,Ceará,Others,Others,2
2022-08-01,Aug 2022,Northeast,Maranhão,FIOCRUZ,BA.5.* (Omicron),1
2022-08-01,Aug 2022,Northeast,Maranhão,Others,BA.5.* (Omicron),3
2022-08-01,Aug 2022,Northeast,Paraíba,Others,BA.2.* (Omicron),1
2022-08-01,Aug 2022,Northeast,Paraíba,Others,BA.4.* (Omicron),1
2022-08-01,Aug 2022,Northeast,Paraíba,Others,BA.5.* (Omicron),5
2022-08-01,Aug 2022,Northeast,Pernambuco,FIOCRUZ,BA.4.* (Omicron),12
2022-08-01,Aug 2022,Northeast,Pernambuco,FIOCRUZ,BA.5.* (Omicron),16
2022-08-01,Aug 2022,Northeast,Pernambuco,Others,BA.4.* (Omicron),33
2022-08-01,Aug 2022,Northeast,Pernambuco,Others,BA.5.* (Omicron),49
2022-08-01,Aug 2022,Northeast,Pernambuco,Others,Others,21
2022-08-01,Aug 2022,Northeast,Piauí,FIOCRUZ,BA.1.* (Omicron),3
2022-08-01,Aug 2022,Northeast,Piauí,FIOCRUZ,BA.4.* (Omicron),5
2022-08-01,Aug 2022,Northeast,Piauí,FIOCRUZ,BA.5.* (Omicron),22
2022-08-01,Aug 2022,Northeast,Piauí,Others,BA.5.* (Omicron),2
2022-08-01,Aug 2022,Northeast,Rio Grande do Norte,FIOCRUZ,BA.4.* (Omicron),6
2022-08-01,Aug 2022,Northeast,Rio Grande do Norte,FIOCRUZ,BA.5.* (Omicron),16
2022-08-01,Aug 2022,Northeast,Sergipe,Others,BA.5.* (Omicron),2
2022-08-01,Aug 2022,North,Acre,Others,BA.5.* (Omicron),1
2022-08-01,Aug 2022,North,Amapá,FIOCRUZ,BA.4.* (Omicron),5
2022-08-01,Aug 2022,North,Amapá,FIOCRUZ,BA.5.* (Omicron),10
2022-08-01,Aug 2022,North,Amazonas,FIOCRUZ,BA.4.* (Omicron),4
2022-08-01,Aug 2022,North,Amazonas,FIOCRUZ,BA.5.* (Omicron),71
2022-08-01,Aug 2022,North,Amazonas,FIOCRUZ,Others,4
2022-08-01,Aug 2022,North,Amazonas,Others,BA.1.* (Omicron),1
2022-08-01,Aug 2022,North,Amazonas,Others,BA.2.* (Omicron),1
2022-08-01,Aug 2022,North,Amazonas,Others,BA.4.* (Omicron),1
2022-08-01,Aug 2022,North,Amazonas,Others,BA.5.* (Omicron),9
2022-08-01,Aug 2022,North,Amazonas,Others,Others,2
2022-08-01,Aug 2022,North,Pará,FIOCRUZ,BA.5.* (Omicron),1
2022-08-01,Aug 2022,North,Pará,Others,BA.2.* (Omicron),2
2022-08-01,Aug 2022,North,Pará,Others,BA.4.* (Omicron),7
2022-08-01,Aug 2022,North,Pará,Others,BA.5.* (Omicron),38
2022-08-01,Aug 2022,North,Pará,Others,Others,2
2022-08-01,Aug 2022,North,Rondônia,FIOCRUZ,BA.5.* (Omicron),13
2022-08-01,Aug 2022,North,Rondônia,Others,BA.1.* (Omicron),1
2022-08-01,Aug 2022,North,Rondônia,Others,BA.5.* (Omicron),2
2022-08-01,Aug 2022,North,Tocantins,FIOCRUZ,BA.5.* (Omicron),12
2022-08-01,Aug 2022,North,Tocantins,Others,BA.5.* (Omicron),3
2022-08-01,Aug 2022,Southeast,Espírito Santo,Others,BA.2.* (Omicron),1
2022-08-01,Aug 2022,Southeast,Espírito Santo,Others,BA.4.* (Omicron),12
2022-08-01,Aug 2022,Southeast,Espírito Santo,Others,BA.5.* (Omicron),124
2022-08-01,Aug 2022,Southeast,Espírito Santo,Others,Others,9
2022-08-01,Aug 2022,Southeast,Minas Gerais,FIOCRUZ,BA.4.* (Omicron),4
2022-08-01,Aug 2022,Southeast,Minas Gerais,FIOCRUZ,BA.5.* (Omicron),68
2022-08-01,Aug 2022,Southeast,Minas Gerais,FIOCRUZ,Others,5
2022-08-01,Aug 2022,Southeast,Minas Gerais,Others,BA.2.* (Omicron),3
2022-08-01,Aug 2022,Southeast,Minas Gerais,Others,BA.4.* (Omicron),10
2022-08-01,Aug 2022,Southeast,Minas Gerais,Others,BA.5.* (Omicron),89
2022-08-01,Aug 2022,Southeast,Minas Gerais,Others,Others,6
2022-08-01,Aug 2022,Southeast,Rio de Janeiro,FIOCRUZ,BA.1.* (Omicron),5
2022-08-01,Aug 2022,Southeast,Rio de Janeiro,FIOCRUZ,BA.4.* (Omicron),4
2022-08-01,Aug 2022,Southeast,Rio de Janeiro,FIOCRUZ,BA.5.* (Omicron),13
2022-08-01,Aug 2022,Southeast,Rio de Janeiro,FIOCRUZ,Others,1
2022-08-01,Aug 2022,Southeast,Rio de Janeiro,Others,BA.2.* (Omicron),1
2022-08-01,Aug 2022,Southeast,Rio de Janeiro,Others,BA.4.* (Omicron),23
2022-08-01,Aug 2022,Southeast,Rio de Janeiro,Others,BA.5.* (Omicron),257
2022-08-01,Aug 2022,Southeast,Rio de Janeiro,Others,Others,48
2022-08-01,Aug 2022,Southeast,São Paulo,FIOCRUZ,BA.4.* (Omicron),13
2022-08-01,Aug 2022,Southeast,São Paulo,FIOCRUZ,BA.5.* (Omicron),35
2022-08-01,Aug 2022,Southeast,São Paulo,FIOCRUZ,Others,1
2022-08-01,Aug 2022,Southeast,São Paulo,Others,BA.2.* (Omicron),6
2022-08-01,Aug 2022,Southeast,São Paulo,Others,BA.4.* (Omicron),117
2022-08-01,Aug 2022,Southeast,São Paulo,Others,BA.5.* (Omicron),615
2022-08-01,Aug 2022,Southeast,São Paulo,Others,Others,26
2022-08-01,Aug 2022,South,Paraná,FIOCRUZ,BA.1.* (Omicron),1
2022-08-01,Aug 2022,South,Paraná,FIOCRUZ,BA.2.* (Omicron),1
2022-08-01,Aug 2022,South,Paraná,FIOCRUZ,BA.4.* (Omicron),6
2022-08-01,Aug 2022,South,Paraná,FIOCRUZ,BA.5.* (Omicron),68
2022-08-01,Aug 2022,South,Paraná,FIOCRUZ,Others,3
2022-08-01,Aug 2022,South,Paraná,Others,BA.2.* (Omicron),6
2022-08-01,Aug 2022,South,Paraná,Others,BA.4.* (Omicron),32
2022-08-01,Aug 2022,South,Paraná,Others,BA.5.* (Omicron),180
2022-08-01,Aug 2022,South,Paraná,Others,Others,24
2022-08-01,Aug 2022,South,Rio Grande do Sul,FIOCRUZ,BA.1.* (Omicron),1
2022-08-01,Aug 2022,South,Rio Grande do Sul,FIOCRUZ,BA.2.* (Omicron),2
2022-08-01,Aug 2022,South,Rio Grande do Sul,FIOCRUZ,BA.4.* (Omicron),42
2022-08-01,Aug 2022,South,Rio Grande do Sul,FIOCRUZ,BA.5.* (Omicron),124
2022-08-01,Aug 2022,South,Rio Grande do Sul,FIOCRUZ,Others,3
2022-08-01,Aug 2022,South,Rio Grande do Sul,Others,BA.2.* (Omicron),3
2022-08-01,Aug 2022,South,Rio Grande do Sul,Others,BA.4.* (Omicron),14
2022-08-01,Aug 2022,South,Rio Grande do Sul,Others,BA.5.* (Omicron),35
2022-08-01,Aug 2022,South,Rio Grande do Sul,Others,Others,2
2022-08-01,Aug 2022,South,Santa Catarina,FIOCRUZ,BA.2.* (Omicron),2
2022-08-01,Aug 2022,South,Santa Catarina,FIOCRUZ,BA.4.* (Omicron),38
2022-08-01,Aug 2022,South,Santa Catarina,FIOCRUZ,BA.5.* (Omicron),205
2022-08-01,Aug 2022,South,Santa Catarina,FIOCRUZ,Others,14
2022-08-01,Aug 2022,South,Santa Catarina,Others,BA.1.* (Omicron),2
2022-08-01,Aug 2022,South,Santa Catarina,Others,BA.4.* (Omicron),3
2022-08-01,Aug 2022,South,Santa Catarina,Others,BA.5.* (Omicron),35
2022-08-01,Aug 2022,South,Santa Catarina,Others,Others,3
2022-09-01,Sep 2022,Central-west,Distrito Federal,Others,BA.2.* (Omicron),2
2022-09-01,Sep 2022,Central-west,Distrito Federal,Others,BA.4.* (Omicron),4
2022-09-01,Sep 2022,Central-west,Distrito Federal,Others,BA.5.* (Omicron),12
2022-09-01,Sep 2022,Central-west,Goiás,Others,BA.2.* (Omicron),8
2022-09-01,Sep 2022,Central-west,Goiás,Others,BA.4.* (Omicron),1
2022-09-01,Sep 2022,Central-west,Goiás,Others,BA.5.* (Omicron),6
2022-09-01,Sep 2022,Central-west,Mato Grosso,Others,BA.5.* (Omicron),4
2022-09-01,Sep 2022,Central-west,Mato Grosso do Sul,FIOCRUZ,BA.5.* (Omicron),11
2022-09-01,Sep 2022,Central-west,Mato Grosso do Sul,Others,BA.4.* (Omicron),4
2022-09-01,Sep 2022,Central-west,Mato Grosso do Sul,Others,BA.5.* (Omicron),2
2022-09-01,Sep 2022,Northeast,Bahia,Others,BA.1.* (Omicron),1
2022-09-01,Sep 2022,Northeast,Bahia,Others,BA.4.* (Omicron),15
2022-09-01,Sep 2022,Northeast,Bahia,Others,BA.5.* (Omicron),10
2022-09-01,Sep 2022,Northeast,Bahia,Others,Others,1
2022-09-01,Sep 2022,Northeast,Ceará,FIOCRUZ,BA.5.* (Omicron),1
2022-09-01,Sep 2022,Northeast,Ceará,Others,BA.5.* (Omicron),3
2022-09-01,Sep 2022,Northeast,Maranhão,FIOCRUZ,BA.2.* (Omicron),1
2022-09-01,Sep 2022,Northeast,Maranhão,FIOCRUZ,BA.5.* (Omicron),1
2022-09-01,Sep 2022,Northeast,Pernambuco,FIOCRUZ,BA.1.* (Omicron),2
2022-09-01,Sep 2022,Northeast,Pernambuco,FIOCRUZ,BA.4.* (Omicron),2
2022-09-01,Sep 2022,Northeast,Pernambuco,FIOCRUZ,BA.5.* (Omicron),10
2022-09-01,Sep 2022,Northeast,Pernambuco,Others,BA.5.* (Omicron),2
2022-09-01,Sep 2022,Northeast,Pernambuco,Others,Others,1
2022-09-01,Sep 2022,Northeast,Piauí,FIOCRUZ,BA.4.* (Omicron),2
2022-09-01,Sep 2022,Northeast,Piauí,FIOCRUZ,BA.5.* (Omicron),5
2022-09-01,Sep 2022,Northeast,Piauí,Others,BA.4.* (Omicron),1
2022-09-01,Sep 2022,North,Amazonas,FIOCRUZ,BA.1.* (Omicron),1
2022-09-01,Sep 2022,North,Amazonas,FIOCRUZ,BA.5.* (Omicron),22
2022-09-01,Sep 2022,North,Amazonas,FIOCRUZ,Others,7
2022-09-01,Sep 2022,North,Amazonas,Others,BA.1.* (Omicron),1
2022-09-01,Sep 2022,North,Amazonas,Others,BA.4.* (Omicron),1
2022-09-01,Sep 2022,North,Amazonas,Others,BA.5.* (Omicron),3
2022-09-01,Sep 2022,North,Amazonas,Others,Others,1
2022-09-01,Sep 2022,North,Pará,Others,BA.4.* (Omicron),2
2022-09-01,Sep 2022,North,Pará,Others,BA.5.* (Omicron),7
2022-09-01,Sep 2022,North,Rondônia,FIOCRUZ,BA.5.* (Omicron),1
2022-09-01,Sep 2022,North,Tocantins,FIOCRUZ,BA.5.* (Omicron),3
2022-09-01,Sep 2022,Southeast,Espírito Santo,Others,BA.4.* (Omicron),5
2022-09-01,Sep 2022,Southeast,Espírito Santo,Others,BA.5.* (Omicron),17
2022-09-01,Sep 2022,Southeast,Espírito Santo,Others,Others,2
2022-09-01,Sep 2022,Southeast,Minas Gerais,FIOCRUZ,BA.5.* (Omicron),2
2022-09-01,Sep 2022,Southeast,Minas Gerais,Others,BA.2.* (Omicron),1
2022-09-01,Sep 2022,Southeast,Minas Gerais,Others,BA.4.* (Omicron),5
2022-09-01,Sep 2022,Southeast,Minas Gerais,Others,BA.5.* (Omicron),18
2022-09-01,Sep 2022,Southeast,Rio de Janeiro,FIOCRUZ,BA.1.* (Omicron),1
2022-09-01,Sep 2022,Southeast,Rio de Janeiro,FIOCRUZ,BA.4.* (Omicron),5
2022-09-01,Sep 2022,Southeast,Rio de Janeiro,FIOCRUZ,BA.5.* (Omicron),12
2022-09-01,Sep 2022,Southeast,Rio de Janeiro,FIOCRUZ,Others,3
2022-09-01,Sep 2022,Southeast,Rio de Janeiro,Others,BA.1.* (Omicron),1
2022-09-01,Sep 2022,Southeast,Rio de Janeiro,Others,BA.2.* (Omicron),10
2022-09-01,Sep 2022,Southeast,Rio de Janeiro,Others,BA.4.* (Omicron),4
2022-09-01,Sep 2022,Southeast,Rio de Janeiro,Others,BA.5.* (Omicron),34
2022-09-01,Sep 2022,Southeast,Rio de Janeiro,Others,Others,4
2022-09-01,Sep 2022,Southeast,São Paulo,FIOCRUZ,B.1.617.2+AY.* (Delta),5
2022-09-01,Sep 2022,Southeast,São Paulo,FIOCRUZ,BA.5.* (Omicron),4
2022-09-01,Sep 2022,Southeast,São Paulo,Others,BA.2.* (Omicron),4
2022-09-01,Sep 2022,Southeast,São Paulo,Others,BA.4.* (Omicron),35
2022-09-01,Sep 2022,Southeast,São Paulo,Others,BA.5.* (Omicron),135
2022-09-01,Sep 2022,Southeast,São Paulo,Others,Others,14
2022-09-01,Sep 2022,South,Paraná,Others,BA.2.* (Omicron),2
2022-09-01,Sep 2022,South,Paraná,Others,BA.4.* (Omicron),3
2022-09-01,Sep 2022,South,Paraná,Others,BA.5.* (Omicron),48
2022-09-01,Sep 2022,South,Paraná,Others,Others,2
2022-09-01,Sep 2022,South,Rio Grande do Sul,FIOCRUZ,BA.2.* (Omicron),1
2022-09-01,Sep 2022,South,Rio Grande do Sul,FIOCRUZ,BA.4.* (Omicron),24
2022-09-01,Sep 2022,South,Rio Grande do Sul,FIOCRUZ,BA.5.* (Omicron),34
2022-09-01,Sep 2022,South,Rio Grande do Sul,Others,BA.2.* (Omicron),7
2022-09-01,Sep 2022,South,Rio Grande do Sul,Others,BA.4.* (Omicron),4
2022-09-01,Sep 2022,South,Rio Grande do Sul,Others,BA.5.* (Omicron),20
2022-09-01,Sep 2022,South,Rio Grande do Sul,Others,Others,5
2022-09-01,Sep 2022,South,Santa Catarina,FIOCRUZ,BA.2.* (Omicron),2
2022-09-01,Sep 2022,South,Santa Catarina,FIOCRUZ,BA.4.* (Omicron),25
2022-09-01,Sep 2022,South,Santa Catarina,FIOCRUZ,BA.5.* (Omicron),56
2022-09-01,Sep 2022,South,Santa Catarina,FIOCRUZ,Others,3
2022-09-01,Sep 2022,South,Santa Catarina,Others,BA.1.* (Omicron),2
2022-09-01,Sep 2022,South,Santa Catarina,Others,BA.2.* (Omicron),2
2022-09-01,Sep 2022,South,Santa Catarina,Others,BA.4.* (Omicron),9
2022-09-01,Sep 2022,South,Santa Catarina,Others,BA.5.* (Omicron),35
2022-09-01,Sep 2022,South,Santa Catarina,Others,Others,3
2022-10-01,Oct 2022,Central-west,Distrito Federal,Others,BA.4.* (Omicron),1
2022-10-01,Oct 2022,Central-west,Distrito Federal,Others,BA.5.* (Omicron),33
2022-10-01,Oct 2022,Central-west,Distrito Federal,Others,Others,2
2022-10-01,Oct 2022,Central-west,Goiás,Others,BA.5.* (Omicron),1
2022-10-01,Oct 2022,Central-west,Mato Grosso,Others,BA.5.* (Omicron),1
2022-10-01,Oct 2022,Central-west,Mato Grosso do Sul,FIOCRUZ,BA.5.* (Omicron),1
2022-10-01,Oct 2022,Central-west,Mato Grosso do Sul,Others,BA.5.* (Omicron),3
2022-10-01,Oct 2022,Northeast,Alagoas,FIOCRUZ,BA.5.* (Omicron),1
2022-10-01,Oct 2022,Northeast,Bahia,FIOCRUZ,BA.5.* (Omicron),1
2022-10-01,Oct 2022,Northeast,Bahia,Others,BA.5.* (Omicron),16
2022-10-01,Oct 2022,Northeast,Bahia,Others,Others,1
2022-10-01,Oct 2022,Northeast,Ceará,FIOCRUZ,BA.4.* (Omicron),1
2022-10-01,Oct 2022,Northeast,Ceará,FIOCRUZ,BA.5.* (Omicron),1
2022-10-01,Oct 2022,Northeast,Ceará,Others,BA.1.* (Omicron),2
2022-10-01,Oct 2022,Northeast,Ceará,Others,BA.4.* (Omicron),3
2022-10-01,Oct 2022,Northeast,Ceará,Others,BA.5.* (Omicron),4
2022-10-01,Oct 2022,Northeast,Maranhão,FIOCRUZ,BA.5.* (Omicron),1
2022-10-01,Oct 2022,Northeast,Paraíba,FIOCRUZ,BA.1.* (Omicron),1
2022-10-01,Oct 2022,Northeast,Paraíba,FIOCRUZ,BA.4.* (Omicron),2
2022-10-01,Oct 2022,Northeast,Paraíba,FIOCRUZ,BA.5.* (Omicron),6
2022-10-01,Oct 2022,Northeast,Pernambuco,FIOCRUZ,BA.4.* (Omicron),2
2022-10-01,Oct 2022,Northeast,Pernambuco,FIOCRUZ,BA.5.* (Omicron),64
2022-10-01,Oct 2022,Northeast,Pernambuco,FIOCRUZ,Others,1
2022-10-01,Oct 2022,Northeast,Pernambuco,Others,BA.5.* (Omicron),44
2022-10-01,Oct 2022,Northeast,Pernambuco,Others,Others,3
2022-10-01,Oct 2022,Northeast,Piauí,FIOCRUZ,BA.5.* (Omicron),3
2022-10-01,Oct 2022,North,Acre,Others,BA.1.* (Omicron),1
2022-10-01,Oct 2022,North,Amazonas,FIOCRUZ,BA.5.* (Omicron),544
2022-10-01,Oct 2022,North,Amazonas,FIOCRUZ,Others,13
2022-10-01,Oct 2022,North,Amazonas,Others,BA.5.* (Omicron),21
2022-10-01,Oct 2022,North,Pará,FIOCRUZ,BA.5.* (Omicron),68
2022-10-01,Oct 2022,North,Pará,Others,BA.5.* (Omicron),18
2022-10-01,Oct 2022,North,Tocantins,FIOCRUZ,BA.5.* (Omicron),1
2022-10-01,Oct 2022,North,Tocantins,Others,BA.5.* (Omicron),1
2022-10-01,Oct 2022,Southeast,Espírito Santo,Others,BA.4.* (Omicron),6
2022-10-01,Oct 2022,Southeast,Espírito Santo,Others,BA.5.* (Omicron),15
2022-10-01,Oct 2022,Southeast,Espírito Santo,Others,Others,7
2022-10-01,Oct 2022,Southeast,Minas Gerais,FIOCRUZ,BA.4.* (Omicron),2
2022-10-01,Oct 2022,Southeast,Minas Gerais,FIOCRUZ,BA.5.* (Omicron),5
2022-10-01,Oct 2022,Southeast,Minas Gerais,FIOCRUZ,Others,1
2022-10-01,Oct 2022,Southeast,Minas Gerais,Others,BA.2.* (Omicron),1
2022-10-01,Oct 2022,Southeast,Minas Gerais,Others,BA.4.* (Omicron),2
2022-10-01,Oct 2022,Southeast,Minas Gerais,Others,BA.5.* (Omicron),21
2022-10-01,Oct 2022,Southeast,Minas Gerais,Others,Others,3
2022-10-01,Oct 2022,Southeast,Rio de Janeiro,FIOCRUZ,BA.1.* (Omicron),3
2022-10-01,Oct 2022,Southeast,Rio de Janeiro,FIOCRUZ,BA.2.* (Omicron),1
2022-10-01,Oct 2022,Southeast,Rio de Janeiro,FIOCRUZ,BA.4.* (Omicron),7
2022-10-01,Oct 2022,Southeast,Rio de Janeiro,FIOCRUZ,BA.5.* (Omicron),56
2022-10-01,Oct 2022,Southeast,Rio de Janeiro,FIOCRUZ,Others,8
2022-10-01,Oct 2022,Southeast,Rio de Janeiro,Others,BA.2.* (Omicron),5
2022-10-01,Oct 2022,Southeast,Rio de Janeiro,Others,BA.4.* (Omicron),25
2022-10-01,Oct 2022,Southeast,Rio de Janeiro,Others,BA.5.* (Omicron),126
2022-10-01,Oct 2022,Southeast,Rio de Janeiro,Others,Others,50
2022-10-01,Oct 2022,Southeast,Rio de Janeiro,Others,XBB.* (Omicron),1
2022-10-01,Oct 2022,Southeast,São Paulo,FIOCRUZ,B.1.617.2+AY.* (Delta),1
2022-10-01,Oct 2022,Southeast,São Paulo,FIOCRUZ,BA.4.* (Omicron),2
2022-10-01,Oct 2022,Southeast,São Paulo,FIOCRUZ,BA.5.* (Omicron),6
2022-10-01,Oct 2022,Southeast,São Paulo,Others,BA.1.* (Omicron),1
2022-10-01,Oct 2022,Southeast,São Paulo,Others,BA.2.* (Omicron),5
2022-10-01,Oct 2022,Southeast,São Paulo,Others,BA.4.* (Omicron),37
2022-10-01,Oct 2022,Southeast,São Paulo,Others,BA.5.* (Omicron),372
2022-10-01,Oct 2022,Southeast,São Paulo,Others,Others,33
2022-10-01,Oct 2022,Southeast,São Paulo,Others,XBB.* (Omicron),1
2022-10-01,Oct 2022,South,Paraná,FIOCRUZ,BA.4.* (Omicron),3
2022-10-01,Oct 2022,South,Paraná,FIOCRUZ,BA.5.* (Omicron),19
2022-10-01,Oct 2022,South,Paraná,FIOCRUZ,Others,1
2022-10-01,Oct 2022,South,Paraná,Others,BA.4.* (Omicron),5
2022-10-01,Oct 2022,South,Paraná,Others,BA.5.* (Omicron),26
2022-10-01,Oct 2022,South,Paraná,Others,Others,9
2022-10-01,Oct 2022,South,Paraná,Others,XBB.* (Omicron),1
2022-10-01,Oct 2022,South,Rio Grande do Sul,Others,BA.4.* (Omicron),13
2022-10-01,Oct 2022,South,Rio Grande do Sul,Others,BA.5.* (Omicron),29
2022-10-01,Oct 2022,South,Santa Catarina,FIOCRUZ,BA.1.* (Omicron),1
2022-10-01,Oct 2022,South,Santa Catarina,FIOCRUZ,BA.2.* (Omicron),1
2022-10-01,Oct 2022,South,Santa Catarina,FIOCRUZ,BA.4.* (Omicron),10
2022-10-01,Oct 2022,South,Santa Catarina,FIOCRUZ,BA.5.* (Omicron),39
2022-10-01,Oct 2022,South,Santa Catarina,FIOCRUZ,Others,7
2022-10-01,Oct 2022,South,Santa Catarina,Others,B.1.617.2+AY.* (Delta),3
2022-10-01,Oct 2022,South,Santa Catarina,Others,BA.1.* (Omicron),2
2022-10-01,Oct 2022,South,Santa Catarina,Others,BA.4.* (Omicron),4
2022-10-01,Oct 2022,South,Santa Catarina,Others,BA.5.* (Omicron),15
2022-10-01,Oct 2022,South,Santa Catarina,Others,Others,4
2022-11-01,Nov 2022,Central-west,Distrito Federal,FIOCRUZ,BA.5.* (Omicron),2
2022-11-01,Nov 2022,Central-west,Distrito Federal,Others,BA.2.* (Omicron),1
2022-11-01,Nov 2022,Central-west,Distrito Federal,Others,BA.5.* (Omicron),139
2022-11-01,Nov 2022,Central-west,Distrito Federal,Others,Others,13
2022-11-01,Nov 2022,Central-west,Distrito Federal,Others,XBB.* (Omicron),3
2022-11-01,Nov 2022,Central-west,Goiás,FIOCRUZ,BA.5.* (Omicron),42
2022-11-01,Nov 2022,Central-west,Goiás,FIOCRUZ,Others,4
2022-11-01,Nov 2022,Central-west,Goiás,Others,BA.2.* (Omicron),1
2022-11-01,Nov 2022,Central-west,Goiás,Others,BA.4.* (Omicron),1
2022-11-01,Nov 2022,Central-west,Goiás,Others,BA.5.* (Omicron),59
2022-11-01,Nov 2022,Central-west,Goiás,Others,Others,2
2022-11-01,Nov 2022,Central-west,Goiás,Others,XBB.* (Omicron),1
2022-11-01,Nov 2022,Central-west,Mato Grosso,FIOCRUZ,BA.5.* (Omicron),3
2022-11-01,Nov 2022,Central-west,Mato Grosso,FIOCRUZ,XBB.* (Omicron),1
2022-11-01,Nov 2022,Central-west,Mato Grosso,Others,BA.5.* (Omicron),38
2022-11-01,Nov 2022,Central-west,Mato Grosso,Others,Others,6
2022-11-01,Nov 2022,Central-west,Mato Grosso,Others,XBB.* (Omicron),4
2022-11-01,Nov 2022,Central-west,Mato Grosso do Sul,FIOCRUZ,BA.5.* (Omicron),6
2022-11-01,Nov 2022,Central-west,Mato Grosso do Sul,Others,BA.4.* (Omicron),1
2022-11-01,Nov 2022,Central-west,Mato Grosso do Sul,Others,BA.5.* (Omicron),55
2022-11-01,Nov 2022,Central-west,Mato Grosso do Sul,Others,XBB.* (Omicron),1
2022-11-01,Nov 2022,Northeast,Alagoas,FIOCRUZ,BA.5.* (Omicron),56
2022-11-01,Nov 2022,Northeast,Alagoas,FIOCRUZ,Others,2
2022-11-01,Nov 2022,Northeast,Bahia,FIOCRUZ,BA.2.* (Omicron),1
2022-11-01,Nov 2022,Northeast,Bahia,FIOCRUZ,BA.5.* (Omicron),125
2022-11-01,Nov 2022,Northeast,Bahia,FIOCRUZ,Others,1
2022-11-01,Nov 2022,Northeast,Bahia,FIOCRUZ,XBB.* (Omicron),6
2022-11-01,Nov 2022,Northeast,Bahia,Others,BA.2.* (Omicron),1
2022-11-01,Nov 2022,Northeast,Bahia,Others,BA.4.* (Omicron),5
2022-11-01,Nov 2022,Northeast,Bahia,Others,BA.5.* (Omicron),234
2022-11-01,Nov 2022,Northeast,Bahia,Others,Others,2
2022-11-01,Nov 2022,Northeast,Bahia,Others,XBB.* (Omicron),6
2022-11-01,Nov 2022,Northeast,Ceará,FIOCRUZ,BA.4.* (Omicron),2
2022-11-01,Nov 2022,Northeast,Ceará,FIOCRUZ,BA.5.* (Omicron),80
2022-11-01,Nov 2022,Northeast,Ceará,FIOCRUZ,Others,2
2022-11-01,Nov 2022,Northeast,Ceará,Others,BA.4.* (Omicron),2
2022-11-01,Nov 2022,Northeast,Ceará,Others,BA.5.* (Omicron),172
2022-11-01,Nov 2022,Northeast,Ceará,Others,Others,2
2022-11-01,Nov 2022,Northeast,Ceará,Others,XBB.* (Omicron),3
2022-11-01,Nov 2022,Northeast,Maranhão,FIOCRUZ,BA.5.* (Omicron),5
2022-11-01,Nov 2022,Northeast,Maranhão,Others,BA.2.* (Omicron),1
2022-11-01,Nov 2022,Northeast,Maranhão,Others,BA.5.* (Omicron),115
2022-11-01,Nov 2022,Northeast,Paraíba,FIOCRUZ,BA.4.* (Omicron),2
2022-11-01,Nov 2022,Northeast,Paraíba,FIOCRUZ,BA.5.* (Omicron),118
2022-11-01,Nov 2022,Northeast,Paraíba,Others,BA.5.* (Omicron),180
2022-11-01,Nov 2022,Northeast,Pernambuco,FIOCRUZ,BA.2.* (Omicron),1
2022-11-01,Nov 2022,Northeast,Pernambuco,FIOCRUZ,BA.5.* (Omicron),614
2022-11-01,Nov 2022,Northeast,Pernambuco,FIOCRUZ,Others,11
2022-11-01,Nov 2022,Northeast,Pernambuco,FIOCRUZ,XBB.* (Omicron),2
2022-11-01,Nov 2022,Northeast,Pernambuco,Others,BA.2.* (Omicron),1
2022-11-01,Nov 2022,Northeast,Pernambuco,Others,BA.5.* (Omicron),329
2022-11-01,Nov 2022,Northeast,Pernambuco,Others,Others,4
2022-11-01,Nov 2022,Northeast,Piauí,FIOCRUZ,BA.5.* (Omicron),23
2022-11-01,Nov 2022,Northeast,Rio Grande do Norte,FIOCRUZ,BA.5.* (Omicron),116
2022-11-01,Nov 2022,Northeast,Rio Grande do Norte,Others,BA.5.* (Omicron),5
2022-11-01,Nov 2022,Northeast,Sergipe,FIOCRUZ,BA.4.* (Omicron),1
2022-11-01,Nov 2022,Northeast,Sergipe,FIOCRUZ,BA.5.* (Omicron),90
